date,team_1,team_1_score,team_2,team_2_score,stadium_attendance,stadium
Sat Feb 24 2018,Chicago Bulls,104,Minnesota Timberwolves,122,18978,Target Center
Sat Feb 24 2018,Portland Trail Blazers,106,Phoenix Suns,104,17112,Talking Stick Resort Arena
Sat Feb 24 2018,Dallas Mavericks,90,Utah Jazz,97,18306,Vivint Smart Home Arena
Sat Feb 24 2018,Los Angeles Lakers,113,Sacramento Kings,108,17583,Golden 1 Center
Sun Feb 25 2018,Detroit Pistons,98,Charlotte Hornets,114,17894,Spectrum Center
Sun Feb 25 2018,New Orleans Pelicans,123,Milwaukee Bucks,121,18717,BMO Harris Bradley Center
Sun Feb 25 2018,San Antonio Spurs,110,Cleveland Cavaliers,94,20562,Quicken Loans Arena
Sun Feb 25 2018,Houston Rockets,119,Denver Nuggets,114,20044,Pepsi Center
Sun Feb 25 2018,Philadelphia 76ers,94,Washington Wizards,109,17180,Capital One Arena
Mon Feb 26 2018,Los Angeles Lakers,123,Atlanta Hawks,104,16328,Philips Arena
Mon Feb 26 2018,Memphis Grizzlies,98,Boston Celtics,109,18624,TD Garden
Mon Feb 26 2018,Chicago Bulls,87,Brooklyn Nets,104,15081,Barclays Center
Mon Feb 26 2018,Golden State Warriors,125,New York Knicks,111,19812,Madison Square Garden (IV)
Mon Feb 26 2018,Detroit Pistons,94,Toronto Raptors,123,19800,Air Canada Centre
Mon Feb 26 2018,Phoenix Suns,116,New Orleans Pelicans,125,14302,Smoothie King Center
Mon Feb 26 2018,Orlando Magic,105,Oklahoma City Thunder,112,18203,Chesapeake Energy Arena
Mon Feb 26 2018,Indiana Pacers,103,Dallas Mavericks,109,19536,American Airlines Center
Mon Feb 26 2018,Houston Rockets,96,Utah Jazz,85,18306,Vivint Smart Home Arena
Mon Feb 26 2018,Minnesota Timberwolves,118,Sacramento Kings,100,17583,Golden 1 Center
Tue Feb 27 2018,Chicago Bulls,103,Charlotte Hornets,118,14521,Spectrum Center
Tue Feb 27 2018,Brooklyn Nets,123,Cleveland Cavaliers,129,20562,Quicken Loans Arena
Tue Feb 27 2018,Philadelphia 76ers,101,Miami Heat,102,19600,AmericanAirlines Arena
Tue Feb 27 2018,Washington Wizards,107,Milwaukee Bucks,104,16093,BMO Harris Bradley Center
Tue Feb 27 2018,Sacramento Kings,99,Portland Trail Blazers,116,19468,Moda Center
Tue Feb 27 2018,Los Angeles Clippers,122,Denver Nuggets,120,15004,Pepsi Center
Wed Feb 28 2018,Milwaukee Bucks,87,Detroit Pistons,110,16146,Little Caesars Arena
Wed Feb 28 2018,Toronto Raptors,117,Orlando Magic,104,17328,Amway Center
Wed Feb 28 2018,Indiana Pacers,102,Atlanta Hawks,107,13316,Philips Arena
Wed Feb 28 2018,Charlotte Hornets,106,Boston Celtics,134,18624,TD Garden
Wed Feb 28 2018,Phoenix Suns,110,Memphis Grizzlies,102,13484,FedEx Forum
Wed Feb 28 2018,Golden State Warriors,109,Washington Wizards,101,20356,Capital One Arena
Wed Feb 28 2018,Oklahoma City Thunder,111,Dallas Mavericks,110,20202,American Airlines Center
Wed Feb 28 2018,New Orleans Pelicans,121,San Antonio Spurs,116,18418,AT&T Center
Wed Feb 28 2018,Houston Rockets,105,Los Angeles Clippers,92,19068,STAPLES Center
Thu Mar 1 2018,Los Angeles Lakers,131,Miami Heat,113,19600,AmericanAirlines Arena
Thu Mar 1 2018,Philadelphia 76ers,108,Cleveland Cavaliers,97,20562,Quicken Loans Arena
Thu Mar 1 2018,Brooklyn Nets,111,Sacramento Kings,116,17583,Golden 1 Center
Thu Mar 1 2018,Minnesota Timberwolves,99,Portland Trail Blazers,108,19533,Moda Center
Fri Mar 2 2018,Detroit Pistons,106,Orlando Magic,115,17223,Amway Center
Fri Mar 2 2018,Charlotte Hornets,99,Philadelphia 76ers,110,20487,Wells Fargo Center
Fri Mar 2 2018,Golden State Warriors,114,Atlanta Hawks,109,16728,Philips Arena
Fri Mar 2 2018,Dallas Mavericks,100,Chicago Bulls,108,21017,United Center
Fri Mar 2 2018,Denver Nuggets,108,Memphis Grizzlies,102,16421,FedEx Forum
Fri Mar 2 2018,Indiana Pacers,103,Milwaukee Bucks,96,17217,BMO Harris Bradley Center
Fri Mar 2 2018,Toronto Raptors,102,Washington Wizards,95,18631,Capital One Arena
Fri Mar 2 2018,Oklahoma City Thunder,124,Phoenix Suns,116,18055,Talking Stick Resort Arena
Fri Mar 2 2018,New York Knicks,105,Los Angeles Clippers,128,17190,STAPLES Center
Fri Mar 2 2018,Minnesota Timberwolves,108,Utah Jazz,116,18306,Vivint Smart Home Arena
Sat Mar 3 2018,Memphis Grizzlies,100,Orlando Magic,107,17875,Amway Center
Sat Mar 3 2018,Denver Nuggets,126,Cleveland Cavaliers,117,20562,Quicken Loans Arena
Sat Mar 3 2018,Detroit Pistons,96,Miami Heat,105,19600,AmericanAirlines Arena
Sat Mar 3 2018,Boston Celtics,120,Houston Rockets,123,18476,Toyota Center
Sat Mar 3 2018,Los Angeles Lakers,116,San Antonio Spurs,112,18557,AT&T Center
Sat Mar 3 2018,Oklahoma City Thunder,100,Portland Trail Blazers,108,20063,Moda Center
Sat Mar 3 2018,Utah Jazz,98,Sacramento Kings,91,17583,Golden 1 Center
Sun Mar 4 2018,Phoenix Suns,112,Atlanta Hawks,113,15166,Philips Arena
Sun Mar 4 2018,Charlotte Hornets,98,Toronto Raptors,103,19800,Air Canada Centre
Sun Mar 4 2018,Indiana Pacers,98,Washington Wizards,95,16646,Capital One Arena
Sun Mar 4 2018,New Orleans Pelicans,126,Dallas Mavericks,109,19798,American Airlines Center
Sun Mar 4 2018,Philadelphia 76ers,110,Milwaukee Bucks,118,15587,BMO Harris Bradley Center
Sun Mar 4 2018,Brooklyn Nets,120,Los Angeles Clippers,123,16384,STAPLES Center
Sun Mar 4 2018,New York Knicks,99,Sacramento Kings,102,17583,Golden 1 Center
Mon Mar 5 2018,Detroit Pistons,90,Cleveland Cavaliers,112,20562,Quicken Loans Arena
Mon Mar 5 2018,Milwaukee Bucks,89,Indiana Pacers,92,15874,Bankers Life Fieldhouse
Mon Mar 5 2018,Phoenix Suns,103,Miami Heat,125,19600,AmericanAirlines Arena
Mon Mar 5 2018,Boston Celtics,105,Chicago Bulls,89,21286,United Center
Mon Mar 5 2018,Memphis Grizzlies,98,San Antonio Spurs,100,18418,AT&T Center
Mon Mar 5 2018,Orlando Magic,80,Utah Jazz,94,18306,Vivint Smart Home Arena
Mon Mar 5 2018,Portland Trail Blazers,108,Los Angeles Lakers,103,18997,STAPLES Center
Tue Mar 6 2018,Philadelphia 76ers,128,Charlotte Hornets,114,15600,Spectrum Center
Tue Mar 6 2018,Atlanta Hawks,90,Toronto Raptors,106,19800,Air Canada Centre
Tue Mar 6 2018,Miami Heat,113,Washington Wizards,117,16582,Capital One Arena
Tue Mar 6 2018,Houston Rockets,122,Oklahoma City Thunder,112,18203,Chesapeake Energy Arena
Tue Mar 6 2018,Denver Nuggets,107,Dallas Mavericks,118,19504,American Airlines Center
Tue Mar 6 2018,New York Knicks,87,Portland Trail Blazers,111,19393,Moda Center
Tue Mar 6 2018,Brooklyn Nets,101,Golden State Warriors,114,19596,Oracle Arena
Tue Mar 6 2018,New Orleans Pelicans,121,Los Angeles Clippers,116,16412,STAPLES Center
Wed Mar 7 2018,Utah Jazz,104,Indiana Pacers,84,16432,Bankers Life Fieldhouse
Wed Mar 7 2018,Memphis Grizzlies,110,Chicago Bulls,119,20210,United Center
Wed Mar 7 2018,Toronto Raptors,121,Detroit Pistons,119,17769,Little Caesars Arena
Wed Mar 7 2018,Houston Rockets,110,Milwaukee Bucks,99,17195,BMO Harris Bradley Center
Wed Mar 7 2018,New Orleans Pelicans,114,Sacramento Kings,101,17583,Golden 1 Center
Wed Mar 7 2018,Cleveland Cavaliers,113,Denver Nuggets,108,20062,Pepsi Center
Wed Mar 7 2018,Orlando Magic,107,Los Angeles Lakers,108,18997,STAPLES Center
Thu Mar 8 2018,Brooklyn Nets,125,Charlotte Hornets,111,14173,Spectrum Center
Thu Mar 8 2018,Philadelphia 76ers,99,Miami Heat,108,19600,AmericanAirlines Arena
Thu Mar 8 2018,Boston Celtics,117,Minnesota Timberwolves,109,18978,Target Center
Thu Mar 8 2018,Phoenix Suns,87,Oklahoma City Thunder,115,18203,Chesapeake Energy Arena
Thu Mar 8 2018,San Antonio Spurs,107,Golden State Warriors,110,19596,Oracle Arena
Fri Mar 9 2018,Chicago Bulls,83,Detroit Pistons,99,17406,Little Caesars Arena
Fri Mar 9 2018,Atlanta Hawks,87,Indiana Pacers,112,17923,Bankers Life Fieldhouse
Fri Mar 9 2018,Houston Rockets,105,Toronto Raptors,108,20131,Air Canada Centre
Fri Mar 9 2018,Utah Jazz,95,Memphis Grizzlies,78,15622,FedEx Forum
Fri Mar 9 2018,New York Knicks,112,Milwaukee Bucks,120,18717,BMO Harris Bradley Center
Fri Mar 9 2018,Washington Wizards,116,New Orleans Pelicans,97,18143,Smoothie King Center
Fri Mar 9 2018,Los Angeles Lakers,116,Denver Nuggets,125,19807,Pepsi Center
Fri Mar 9 2018,Golden State Warriors,108,Portland Trail Blazers,125,19487,Moda Center
Fri Mar 9 2018,Orlando Magic,88,Sacramento Kings,94,17583,Golden 1 Center
Fri Mar 9 2018,Cleveland Cavaliers,102,Los Angeles Clippers,116,19130,STAPLES Center
Sat Mar 10 2018,Phoenix Suns,115,Charlotte Hornets,122,19336,Spectrum Center
Sat Mar 10 2018,Washington Wizards,102,Miami Heat,129,19689,AmericanAirlines Arena
Sat Mar 10 2018,Memphis Grizzlies,80,Dallas Mavericks,114,19579,American Airlines Center
Sat Mar 10 2018,San Antonio Spurs,94,Oklahoma City Thunder,104,18203,Chesapeake Energy Arena
Sat Mar 10 2018,Orlando Magic,105,Los Angeles Clippers,113,16561,STAPLES Center
Sun Mar 11 2018,Toronto Raptors,132,New York Knicks,106,19812,Madison Square Garden (IV)
Sun Mar 11 2018,Chicago Bulls,129,Atlanta Hawks,122,15266,Philips Arena
Sun Mar 11 2018,Golden State Warriors,103,Minnesota Timberwolves,109,18978,Target Center
Sun Mar 11 2018,Utah Jazz,116,New Orleans Pelicans,99,18062,Smoothie King Center
Sun Mar 11 2018,Sacramento Kings,104,Denver Nuggets,130,19520,Pepsi Center
Sun Mar 11 2018,Houston Rockets,105,Dallas Mavericks,82,20394,American Airlines Center
Sun Mar 11 2018,Indiana Pacers,99,Boston Celtics,97,18624,TD Garden
Sun Mar 11 2018,Philadelphia 76ers,120,Brooklyn Nets,97,16901,Barclays Center
Sun Mar 11 2018,Cleveland Cavaliers,113,Los Angeles Lakers,127,18997,STAPLES Center
Mon Mar 12 2018,San Antonio Spurs,93,Houston Rockets,109,18092,Toyota Center
Mon Mar 12 2018,Milwaukee Bucks,121,Memphis Grizzlies,103,14112,FedEx Forum
Mon Mar 12 2018,Sacramento Kings,101,Oklahoma City Thunder,106,18203,Chesapeake Energy Arena
Mon Mar 12 2018,Miami Heat,99,Portland Trail Blazers,115,19786,Moda Center
Tue Mar 13 2018,Indiana Pacers,101,Philadelphia 76ers,98,20531,Wells Fargo Center
Tue Mar 13 2018,Minnesota Timberwolves,116,Washington Wizards,111,17078,Capital One Arena
Tue Mar 13 2018,Oklahoma City Thunder,119,Atlanta Hawks,107,16739,Philips Arena
Tue Mar 13 2018,Toronto Raptors,116,Brooklyn Nets,102,16654,Barclays Center
Tue Mar 13 2018,Dallas Mavericks,110,New York Knicks,97,18597,Madison Square Garden (IV)
Tue Mar 13 2018,Los Angeles Clippers,112,Chicago Bulls,106,20912,United Center
Tue Mar 13 2018,Charlotte Hornets,115,New Orleans Pelicans,119,15507,Smoothie King Center
Tue Mar 13 2018,Orlando Magic,72,San Antonio Spurs,108,18418,AT&T Center
Tue Mar 13 2018,Detroit Pistons,79,Utah Jazz,110,18306,Vivint Smart Home Arena
Tue Mar 13 2018,Cleveland Cavaliers,129,Phoenix Suns,107,18055,Talking Stick Resort Arena
Tue Mar 13 2018,Denver Nuggets,103,Los Angeles Lakers,112,18997,STAPLES Center
Wed Mar 14 2018,Milwaukee Bucks,117,Orlando Magic,126,17713,Amway Center
Wed Mar 14 2018,Washington Wizards,125,Boston Celtics,124,18624,TD Garden
Wed Mar 14 2018,Miami Heat,119,Sacramento Kings,123,17583,Golden 1 Center
Wed Mar 14 2018,Los Angeles Lakers,106,Golden State Warriors,117,19596,Oracle Arena
Thu Mar 15 2018,Toronto Raptors,106,Indiana Pacers,99,17923,Bankers Life Fieldhouse
Thu Mar 15 2018,Charlotte Hornets,129,Atlanta Hawks,117,14486,Philips Arena
Thu Mar 15 2018,Philadelphia 76ers,118,New York Knicks,110,18894,Madison Square Garden (IV)
Thu Mar 15 2018,Los Angeles Clippers,96,Houston Rockets,101,18055,Toyota Center
Thu Mar 15 2018,Chicago Bulls,111,Memphis Grizzlies,110,16511,FedEx Forum
Thu Mar 15 2018,New Orleans Pelicans,93,San Antonio Spurs,98,18418,AT&T Center
Thu Mar 15 2018,Detroit Pistons,113,Denver Nuggets,120,18697,Pepsi Center
Thu Mar 15 2018,Phoenix Suns,88,Utah Jazz,116,18306,Vivint Smart Home Arena
Thu Mar 15 2018,Cleveland Cavaliers,105,Portland Trail Blazers,113,19806,Moda Center
Fri Mar 16 2018,Boston Celtics,92,Orlando Magic,83,18981,Amway Center
Fri Mar 16 2018,Brooklyn Nets,116,Philadelphia 76ers,120,20666,Wells Fargo Center
Fri Mar 16 2018,Dallas Mavericks,115,Toronto Raptors,122,19800,Air Canada Centre
Fri Mar 16 2018,Los Angeles Clippers,113,Oklahoma City Thunder,121,18203,Chesapeake Energy Arena
Fri Mar 16 2018,Sacramento Kings,98,Golden State Warriors,93,19596,Oracle Arena
Fri Mar 16 2018,Miami Heat,92,Los Angeles Lakers,91,18997,STAPLES Center
Sat Mar 17 2018,Atlanta Hawks,117,Milwaukee Bucks,122,18717,BMO Harris Bradley Center
Sat Mar 17 2018,Houston Rockets,107,New Orleans Pelicans,101,18495,Smoothie King Center
Sat Mar 17 2018,Indiana Pacers,102,Washington Wizards,109,18249,Capital One Arena
Sat Mar 17 2018,Dallas Mavericks,106,Brooklyn Nets,114,13877,Barclays Center
Sat Mar 17 2018,Charlotte Hornets,101,New York Knicks,124,17760,Madison Square Garden (IV)
Sat Mar 17 2018,Cleveland Cavaliers,114,Chicago Bulls,109,22983,United Center
Sat Mar 17 2018,Denver Nuggets,94,Memphis Grizzlies,101,16501,FedEx Forum
Sat Mar 17 2018,Minnesota Timberwolves,101,San Antonio Spurs,117,18418,AT&T Center
Sat Mar 17 2018,Sacramento Kings,97,Utah Jazz,103,18306,Vivint Smart Home Arena
Sat Mar 17 2018,Golden State Warriors,124,Phoenix Suns,109,18055,Talking Stick Resort Arena
Sat Mar 17 2018,Detroit Pistons,87,Portland Trail Blazers,100,19727,Moda Center
Sun Mar 18 2018,Oklahoma City Thunder,132,Toronto Raptors,125,19800,Air Canada Centre
Sun Mar 18 2018,Boston Celtics,89,New Orleans Pelicans,108,18277,Smoothie King Center
Sun Mar 18 2018,Houston Rockets,129,Minnesota Timberwolves,120,18978,Target Center
Sun Mar 18 2018,Portland Trail Blazers,122,Los Angeles Clippers,109,17776,STAPLES Center
Mon Mar 19 2018,Milwaukee Bucks,117,Cleveland Cavaliers,124,20562,Quicken Loans Arena
Mon Mar 19 2018,Los Angeles Lakers,100,Indiana Pacers,110,16603,Bankers Life Fieldhouse
Mon Mar 19 2018,Charlotte Hornets,94,Philadelphia 76ers,108,20530,Wells Fargo Center
Mon Mar 19 2018,Memphis Grizzlies,115,Brooklyn Nets,118,12856,Barclays Center
Mon Mar 19 2018,Denver Nuggets,141,Miami Heat,149,19600,AmericanAirlines Arena
Mon Mar 19 2018,Chicago Bulls,92,New York Knicks,110,18835,Madison Square Garden (IV)
Mon Mar 19 2018,Golden State Warriors,75,San Antonio Spurs,89,18418,AT&T Center
Mon Mar 19 2018,Detroit Pistons,106,Sacramento Kings,90,17583,Golden 1 Center
Tue Mar 20 2018,Toronto Raptors,93,Orlando Magic,86,16228,Amway Center
Tue Mar 20 2018,Oklahoma City Thunder,99,Boston Celtics,100,18624,TD Garden
Tue Mar 20 2018,Los Angeles Clippers,109,Minnesota Timberwolves,123,16351,Target Center
Tue Mar 20 2018,Dallas Mavericks,105,New Orleans Pelicans,115,14484,Smoothie King Center
Tue Mar 20 2018,Atlanta Hawks,99,Utah Jazz,94,18306,Vivint Smart Home Arena
Tue Mar 20 2018,Detroit Pistons,115,Phoenix Suns,88,17400,Talking Stick Resort Arena
Tue Mar 20 2018,Houston Rockets,115,Portland Trail Blazers,111,20012,Moda Center
Wed Mar 21 2018,Toronto Raptors,129,Cleveland Cavaliers,132,20562,Quicken Loans Arena
Wed Mar 21 2018,Memphis Grizzlies,105,Philadelphia 76ers,119,10411,Wells Fargo Center
Wed Mar 21 2018,Charlotte Hornets,111,Brooklyn Nets,105,10231,Barclays Center
Wed Mar 21 2018,New York Knicks,98,Miami Heat,119,19600,AmericanAirlines Arena
Wed Mar 21 2018,Denver Nuggets,135,Chicago Bulls,102,20671,United Center
Wed Mar 21 2018,Los Angeles Clippers,127,Milwaukee Bucks,120,17916,BMO Harris Bradley Center
Wed Mar 21 2018,Indiana Pacers,92,New Orleans Pelicans,96,14148,Smoothie King Center
Wed Mar 21 2018,Washington Wizards,90,San Antonio Spurs,98,18418,AT&T Center
Thu Mar 22 2018,Memphis Grizzlies,79,Charlotte Hornets,140,15033,Spectrum Center
Thu Mar 22 2018,Philadelphia 76ers,118,Orlando Magic,98,17881,Amway Center
Thu Mar 22 2018,Detroit Pistons,96,Houston Rockets,100,18055,Toyota Center
Thu Mar 22 2018,Los Angeles Lakers,125,New Orleans Pelicans,128,18037,Smoothie King Center
Thu Mar 22 2018,Utah Jazz,119,Dallas Mavericks,112,19725,American Airlines Center
Thu Mar 22 2018,Atlanta Hawks,90,Sacramento Kings,105,17583,Golden 1 Center
Fri Mar 23 2018,Los Angeles Clippers,104,Indiana Pacers,109,17923,Bankers Life Fieldhouse
Fri Mar 23 2018,Denver Nuggets,108,Washington Wizards,100,19016,Capital One Arena
Fri Mar 23 2018,Phoenix Suns,95,Cleveland Cavaliers,120,20562,Quicken Loans Arena
Fri Mar 23 2018,Minnesota Timberwolves,108,New York Knicks,104,18914,Madison Square Garden (IV)
Fri Mar 23 2018,Brooklyn Nets,112,Toronto Raptors,116,19800,Air Canada Centre
Fri Mar 23 2018,Milwaukee Bucks,118,Chicago Bulls,105,21698,United Center
Fri Mar 23 2018,Miami Heat,99,Oklahoma City Thunder,105,18203,Chesapeake Energy Arena
Fri Mar 23 2018,Utah Jazz,120,San Antonio Spurs,124,18418,AT&T Center
Fri Mar 23 2018,Boston Celtics,105,Portland Trail Blazers,100,19575,Moda Center
Fri Mar 23 2018,Atlanta Hawks,94,Golden State Warriors,106,19596,Oracle Arena
Sat Mar 24 2018,Minnesota Timberwolves,108,Philadelphia 76ers,120,20668,Wells Fargo Center
Sat Mar 24 2018,Chicago Bulls,95,Detroit Pistons,117,19139,Little Caesars Arena
Sat Mar 24 2018,Phoenix Suns,99,Orlando Magic,105,17393,Amway Center
Sat Mar 24 2018,New Orleans Pelicans,91,Houston Rockets,114,18055,Toyota Center
Sat Mar 24 2018,Los Angeles Lakers,100,Memphis Grizzlies,93,18119,FedEx Forum
Sat Mar 24 2018,Charlotte Hornets,102,Dallas Mavericks,98,20085,American Airlines Center
Sun Mar 25 2018,Cleveland Cavaliers,121,Brooklyn Nets,114,17732,Barclays Center
Sun Mar 25 2018,San Antonio Spurs,103,Milwaukee Bucks,106,18717,BMO Harris Bradley Center
Sun Mar 25 2018,Miami Heat,107,Indiana Pacers,113,17923,Bankers Life Fieldhouse
Sun Mar 25 2018,Boston Celtics,104,Sacramento Kings,93,17583,Golden 1 Center
Sun Mar 25 2018,Los Angeles Clippers,117,Toronto Raptors,106,19800,Air Canada Centre
Sun Mar 25 2018,New York Knicks,101,Washington Wizards,97,18884,Capital One Arena
Sun Mar 25 2018,Portland Trail Blazers,108,Oklahoma City Thunder,105,18203,Chesapeake Energy Arena
Sun Mar 25 2018,Atlanta Hawks,99,Houston Rockets,118,18055,Toyota Center
Sun Mar 25 2018,Utah Jazz,110,Golden State Warriors,91,19596,Oracle Arena
Mon Mar 26 2018,New York Knicks,128,Charlotte Hornets,137,14487,Spectrum Center
Mon Mar 26 2018,Los Angeles Lakers,106,Detroit Pistons,112,18718,Little Caesars Arena
Mon Mar 26 2018,Denver Nuggets,104,Philadelphia 76ers,123,20585,Wells Fargo Center
Mon Mar 26 2018,Memphis Grizzlies,101,Minnesota Timberwolves,93,16290,Target Center
Mon Mar 26 2018,Boston Celtics,102,Phoenix Suns,94,18055,Talking Stick Resort Arena
Tue Mar 27 2018,San Antonio Spurs,106,Washington Wizards,116,19588,Capital One Arena
Tue Mar 27 2018,Denver Nuggets,110,Toronto Raptors,114,19800,Air Canada Centre
Tue Mar 27 2018,Chicago Bulls,86,Houston Rockets,118,18055,Toyota Center
Tue Mar 27 2018,Cleveland Cavaliers,79,Miami Heat,98,20093,AmericanAirlines Arena
Tue Mar 27 2018,Portland Trail Blazers,107,New Orleans Pelicans,103,15426,Smoothie King Center
Tue Mar 27 2018,Dallas Mavericks,103,Sacramento Kings,97,17583,Golden 1 Center
Tue Mar 27 2018,Indiana Pacers,92,Golden State Warriors,81,19596,Oracle Arena
Tue Mar 27 2018,Milwaukee Bucks,98,Los Angeles Clippers,105,19068,STAPLES Center
Wed Mar 28 2018,Cleveland Cavaliers,118,Charlotte Hornets,105,19474,Spectrum Center
Wed Mar 28 2018,Brooklyn Nets,111,Orlando Magic,104,16517,Amway Center
Wed Mar 28 2018,New York Knicks,101,Philadelphia 76ers,118,20655,Wells Fargo Center
Wed Mar 28 2018,Portland Trail Blazers,103,Memphis Grizzlies,108,16050,FedEx Forum
Wed Mar 28 2018,Atlanta Hawks,114,Minnesota Timberwolves,126,16183,Target Center
Wed Mar 28 2018,Boston Celtics,97,Utah Jazz,94,18306,Vivint Smart Home Arena
Wed Mar 28 2018,Los Angeles Clippers,111,Phoenix Suns,99,17005,Talking Stick Resort Arena
Wed Mar 28 2018,Dallas Mavericks,93,Los Angeles Lakers,103,18997,STAPLES Center
Thu Mar 29 2018,Washington Wizards,92,Detroit Pistons,103,18268,Little Caesars Arena
Thu Mar 29 2018,Chicago Bulls,92,Miami Heat,103,19746,AmericanAirlines Arena
Thu Mar 29 2018,Oklahoma City Thunder,99,San Antonio Spurs,103,18418,AT&T Center
Thu Mar 29 2018,Indiana Pacers,106,Sacramento Kings,103,11360,Golden 1 Center
Thu Mar 29 2018,Milwaukee Bucks,116,Golden State Warriors,107,19596,Oracle Arena
Fri Mar 30 2018,Chicago Bulls,90,Orlando Magic,82,18918,Amway Center
Fri Mar 30 2018,Philadelphia 76ers,101,Atlanta Hawks,91,16579,Philips Arena
Fri Mar 30 2018,New Orleans Pelicans,102,Cleveland Cavaliers,107,20562,Quicken Loans Arena
Fri Mar 30 2018,Phoenix Suns,103,Houston Rockets,104,18055,Toyota Center
Fri Mar 30 2018,Denver Nuggets,126,Oklahoma City Thunder,125,18203,Chesapeake Energy Arena
Fri Mar 30 2018,Minnesota Timberwolves,93,Dallas Mavericks,92,20244,American Airlines Center
Fri Mar 30 2018,Memphis Grizzlies,97,Utah Jazz,107,18306,Vivint Smart Home Arena
Fri Mar 30 2018,Milwaukee Bucks,124,Los Angeles Lakers,122,18997,STAPLES Center
Fri Mar 30 2018,Los Angeles Clippers,96,Portland Trail Blazers,105,20013,Moda Center
Sat Mar 31 2018,Charlotte Hornets,93,Washington Wizards,107,19071,Capital One Arena
Sat Mar 31 2018,Detroit Pistons,115,New York Knicks,109,19812,Madison Square Garden (IV)
Sat Mar 31 2018,Toronto Raptors,99,Boston Celtics,110,18624,TD Garden
Sat Mar 31 2018,Brooklyn Nets,110,Miami Heat,109,19600,AmericanAirlines Arena
Sat Mar 31 2018,Golden State Warriors,112,Sacramento Kings,96,17583,Golden 1 Center
Sun Apr 1 2018,Philadelphia 76ers,119,Charlotte Hornets,102,17005,Spectrum Center
Sun Apr 1 2018,Washington Wizards,94,Chicago Bulls,113,20466,United Center
Sun Apr 1 2018,Indiana Pacers,111,Los Angeles Clippers,104,15866,STAPLES Center
Sun Apr 1 2018,Houston Rockets,83,San Antonio Spurs,100,18418,AT&T Center
Sun Apr 1 2018,Orlando Magic,88,Atlanta Hawks,94,13587,Philips Arena
Sun Apr 1 2018,Detroit Pistons,108,Brooklyn Nets,96,16097,Barclays Center
Sun Apr 1 2018,Dallas Mavericks,87,Cleveland Cavaliers,98,20562,Quicken Loans Arena
Sun Apr 1 2018,Oklahoma City Thunder,109,New Orleans Pelicans,104,18500,Smoothie King Center
Sun Apr 1 2018,Utah Jazz,121,Minnesota Timberwolves,97,18978,Target Center
Sun Apr 1 2018,Milwaukee Bucks,125,Denver Nuggets,128,19520,Pepsi Center
Sun Apr 1 2018,Phoenix Suns,107,Golden State Warriors,117,19596,Oracle Arena
Sun Apr 1 2018,Memphis Grizzlies,98,Portland Trail Blazers,113,19545,Moda Center
Sun Apr 1 2018,Sacramento Kings,84,Los Angeles Lakers,83,18997,STAPLES Center
Tue Apr 3 2018,Toronto Raptors,106,Cleveland Cavaliers,112,20562,Quicken Loans Arena
Tue Apr 3 2018,Brooklyn Nets,95,Philadelphia 76ers,121,20710,Wells Fargo Center
Tue Apr 3 2018,Atlanta Hawks,98,Miami Heat,101,19600,AmericanAirlines Arena
Tue Apr 3 2018,Orlando Magic,97,New York Knicks,73,19812,Madison Square Garden (IV)
Tue Apr 3 2018,Charlotte Hornets,114,Chicago Bulls,120,20139,United Center
Tue Apr 3 2018,Washington Wizards,104,Houston Rockets,120,18055,Toyota Center
Tue Apr 3 2018,Boston Celtics,102,Milwaukee Bucks,106,16188,BMO Harris Bradley Center
Tue Apr 3 2018,Golden State Warriors,111,Oklahoma City Thunder,107,18203,Chesapeake Energy Arena
Tue Apr 3 2018,Portland Trail Blazers,109,Dallas Mavericks,115,19624,American Airlines Center
Tue Apr 3 2018,Indiana Pacers,104,Denver Nuggets,107,14743,Pepsi Center
Tue Apr 3 2018,Los Angeles Lakers,110,Utah Jazz,117,18306,Vivint Smart Home Arena
Tue Apr 3 2018,Sacramento Kings,94,Phoenix Suns,97,16826,Talking Stick Resort Arena
Tue Apr 3 2018,San Antonio Spurs,110,Los Angeles Clippers,113,17449,STAPLES Center
Wed Apr 4 2018,Philadelphia 76ers,115,Detroit Pistons,108,18395,Little Caesars Arena
Wed Apr 4 2018,Dallas Mavericks,100,Orlando Magic,105,18112,Amway Center
Wed Apr 4 2018,Miami Heat,115,Atlanta Hawks,86,16696,Philips Arena
Wed Apr 4 2018,Memphis Grizzlies,95,New Orleans Pelicans,123,16521,Smoothie King Center
Wed Apr 4 2018,Boston Celtics,78,Toronto Raptors,96,19963,Air Canada Centre
Wed Apr 4 2018,San Antonio Spurs,112,Los Angeles Lakers,122,18997,STAPLES Center
Thu Apr 5 2018,Golden State Warriors,106,Indiana Pacers,126,17923,Bankers Life Fieldhouse
Thu Apr 5 2018,Washington Wizards,115,Cleveland Cavaliers,119,20562,Quicken Loans Arena
Thu Apr 5 2018,Portland Trail Blazers,94,Houston Rockets,96,18055,Toyota Center
Thu Apr 5 2018,Brooklyn Nets,119,Milwaukee Bucks,111,18378,BMO Harris Bradley Center
Thu Apr 5 2018,Los Angeles Clippers,95,Utah Jazz,117,18306,Vivint Smart Home Arena
Thu Apr 5 2018,Minnesota Timberwolves,96,Denver Nuggets,100,16415,Pepsi Center
Fri Apr 6 2018,Dallas Mavericks,106,Detroit Pistons,113,18768,Little Caesars Arena
